,,weekly_pre_median,weekly_post_median,diff_weekly_median,rel_change_max_within1month,rel_change_max_time_within1month
Leipzig,Indonesian,1.5527510389811338e-06,3.281338569707532e-06,1.7285875307263982e-06,80.11061488713942,2022-03-14
Leipzig,Dutch; Flemish,1.7151448001691665e-05,2.63364768829612e-05,9.185028881269535e-06,10.590367131630597,2022-03-14
Lübeck,English,2.042382726593076e-06,2.390533664492329e-06,3.4815093789925307e-07,9.595390309502804,2022-03-21
Lübeck,Polish,1.320445532700077e-05,1.725190500000111e-05,4.047449673000342e-06,-3.3227274753276803,2022-03-21
Lübeck,Russian,5.119776301966061e-06,6.400326869532643e-06,1.2805505675665812e-06,39.109388968020454,2022-03-14
Lübeck,Ukrainian,4.247418047661552e-06,8.16981528400521e-06,3.922397236343657e-06,168.65723668540542,2022-03-14
Lübeck,Lithuanian,1.4494936540537612e-05,1.5830921111291597e-05,1.3359845707539848e-06,15.532179693861604,2022-03-07
Lübeck,German,3.0167031718668356e-05,3.0711587323260404e-05,5.445556045920482e-07,-5.93522005770949,2022-03-21
Lübeck,Japanese,1.533751700448519e-06,1.7733105384388757e-06,2.395588379903567e-07,71.63439360919794,2022-03-14
Lübeck,Spanish; Castilian,2.4631183642558047e-06,3.4429173122553294e-06,9.797989479995247e-07,45.51630487426734,2022-03-21
Lübeck,French,3.209868678175027e-06,4.008068316625508e-06,7.981996384504809e-07,27.363106244155166,2022-03-07
Lübeck,Italian,5.193983167327094e-06,6.103929505788338e-06,9.099463384612439e-07,88.03159979195128,2022-03-14
Lübeck,Chinese,1.8572782113516813e-06,2.351024815625247e-06,4.937466042735657e-07,46.688716853043054,2022-03-07
Lübeck,Persian,1.0895052825553017e-06,1.3437752409934101e-06,2.5426995843810844e-07,32.98586506121881,2022-03-07
Lübeck,Portuguese,2.0350500367927795e-06,2.871887865052317e-06,8.368378282595374e-07,64.69236680752644,2022-03-14
Lübeck,Arabic,1.4249592105425983e-06,1.7817346846998066e-06,3.5677547415720835e-07,27.097894622695694,2022-03-07
Lübeck,Turkish,3.052451441005258e-06,4.3459458203495976e-06,1.2934943793443397e-06,58.70473800445342,2022-03-21
Lübeck,Indonesian,4.377508522840728e-07,5.608840096899467e-07,1.2313315740587387e-07,117.19104249953749,2022-03-21
Lübeck,Dutch; Flemish,1.0477487577133532e-05,1.6517368099863448e-05,6.039880522729915e-06,49.89056267005143,2022-03-14
Magdeburg,English,1.6597785279074862e-06,1.997621107834352e-06,3.3784257992686596e-07,129.6400145931586,2022-03-14
Magdeburg,Polish,1.0631667469590876e-05,1.370084979553803e-05,3.0691823259471534e-06,14.792456109287833,2022-03-14
Magdeburg,Russian,5.020097603700641e-06,7.2343629216790276e-06,2.214265317978386e-06,83.76942344666094,2022-03-14
Magdeburg,Ukrainian,4.5382388451046045e-06,1.0400916624003935e-05,5.862677778899331e-06,200.34673585413475,2022-03-07
Magdeburg,Lithuanian,1.4845366946543071e-05,2.2013501637108426e-05,7.168134690565355e-06,29.926664617564658,2022-03-14
Magdeburg,German,2.744155262044834e-05,3.0391283445565146e-05,2.9497308251168052e-06,112.18627138104904,2022-03-14
Magdeburg,Japanese,7.77970042767407e-07,9.528488754435812e-07,1.748788326761741e-07,171.10099277793745,2022-03-14
Magdeburg,Spanish; Castilian,1.5896306206293674e-06,2.0556199414155756e-06,4.6598932078620823e-07,71.09361346048884,2022-03-14
Magdeburg,French,2.5213720548618744e-06,2.830887157896617e-06,3.0951510303474276e-07,97.30182257299545,2022-03-14
Magdeburg,Italian,3.2149328461032197e-06,3.9416086459274016e-06,7.266757998241819e-07,34.486864482266164,2022-03-14
Magdeburg,Chinese,1.3414349145951986e-06,1.7668401035962166e-06,4.25405189001018e-07,170.33148646765534,2022-03-14
Magdeburg,Persian,1.3919814672015758e-06,1.9843300082965054e-06,5.923485410949296e-07,157.6952907114127,2022-02-28
Magdeburg,Portuguese,1.5946832266375652e-06,2.1259707290499915e-06,5.312875024124264e-07,63.53520853548429,2022-03-14
Magdeburg,Arabic,1.8465916573360334e-06,2.2690231441521164e-06,4.2243148681608305e-07,100.67998072349096,2022-03-14
Magdeburg,Turkish,3.802007444252184e-06,5.017743385019674e-06,1.2157359407674898e-06,80.5730376095221,2022-03-14
Magdeburg,Indonesian,3.7929727869029616e-07,6.203156307197891e-07,2.410183520294929e-07,449.8113507081099,2022-03-14
Magdeburg,Dutch; Flemish,7.717691774221705e-06,1.1436073944397177e-05,3.7183821701754724e-06,203.2325527700054,2022-03-14
Mainz,English,2.6594390896303333e-06,2.797321739755962e-06,1.378826501256289e-07,-7.1551557840266895,2022-03-14
Mainz,Polish,1.1836732217725603e-05,1.3983853668103913e-05,2.14712145037831e-06,-0.7820638480864117,2022-03-14
Mainz,Russian,3.1610887860178083e-06,4.2466166641821845e-06,1.0855278781643762e-06,45.77755484265806,2022-03-14
Mainz,Ukrainian,2.9082908958091954e-06,7.292636403481638e-06,4.384345507672442e-06,372.4436014975608,2022-03-07
Mainz,Lithuanian,8.546058984899114e-06,9.598116863954839e-06,1.0520578790557244e-06,151.20560091713483,2022-03-21
Mainz,German,2.7203592993380362e-05,3.1909310815802704e-05,4.705717822422342e-06,-9.206014320953804,2022-03-21
Mainz,Japanese,1.0696324254274864e-06,1.2165574848437323e-06,1.4692505941624594e-07,5.50346395590402,2022-03-14
Mainz,Spanish; Castilian,4.249190702586321e-06,4.833743778685674e-06,5.845530760993535e-07,13.134695596842283,2022-03-14
Mainz,French,5.335920921485196e-06,5.480900236499634e-06,1.4497931501443844e-07,17.636674003757125,2022-03-21
Mainz,Italian,7.840865024728521e-06,8.239919574683688e-06,3.990545499551672e-07,24.06713008794117,2022-02-28
Mainz,Chinese,2.09020705779643e-06,2.691693111345743e-06,6.014860535493129e-07,39.7087333001845,2022-03-07
Mainz,Persian,2.8028922644864055e-06,3.143641520629838e-06,3.4074925614343267e-07,49.58027177344562,2022-03-14
Mainz,Portuguese,3.195938211479975e-06,4.472457631881472e-06,1.2765194204014967e-06,45.39035155878006,2022-03-14
Mainz,Arabic,2.4328716533448204e-06,3.035527673661331e-06,6.026560203165107e-07,27.566970668632784,2022-03-14
Mainz,Turkish,5.033214925471854e-06,6.0784716787976826e-06,1.0452567533258283e-06,7.431837527281315,2022-03-14
Mainz,Indonesian,6.931439331398908e-07,1.1983021565628367e-06,5.051582234229459e-07,106.17925651554123,2022-03-14
Mainz,Dutch; Flemish,8.915271250334724e-06,1.1042675928737778e-05,2.1274046784030534e-06,18.26136630039228,2022-03-14
Mannheim,English,2.1128616592831983e-06,2.5705630693804933e-06,4.57701410097295e-07,13.655958533728697,2022-03-14
Mannheim,Polish,9.079485479229704e-06,1.0859047876080916e-05,1.7795623968512125e-06,37.11840937031796,2022-03-14
Mannheim,Russian,3.488917590246901e-06,5.658920374653183e-06,2.1700027844062822e-06,161.15774614845222,2022-03-14
Mannheim,Ukrainian,2.9614827610146524e-06,7.851531083784834e-06,4.890048322770182e-06,390.54544673213616,2022-03-07
Mannheim,Lithuanian,9.058534675676889e-06,9.982629998198016e-06,9.240953225211268e-07,111.95472577383252,2022-03-21
Mannheim,German,3.129831282241041e-05,3.827131857181403e-05,6.973005749403621e-06,-12.934473704102324,2022-03-21
Mannheim,Japanese,8.139078968816575e-07,9.536602662935387e-07,1.3975236941188113e-07,52.8699917732383,2022-02-28
Mannheim,Spanish; Castilian,2.0776756753626106e-06,2.35242039115963e-06,2.7474471579701924e-07,25.93536186677754,2022-02-28
Mannheim,French,3.661497819821222e-06,4.459907937325548e-06,7.984101175043264e-07,29.11340287324191,2022-03-07
Mannheim,Italian,4.852582496467497e-06,5.494086833126413e-06,6.415043366589164e-07,40.46570873347424,2022-03-07
Mannheim,Chinese,1.6238597519505e-06,2.139245654393481e-06,5.153859024429812e-07,36.01664098790698,2022-03-14
Mannheim,Persian,2.274616038122718e-06,2.780777207578452e-06,5.061611694557342e-07,70.61205453996979,2022-02-28
Mannheim,Portuguese,1.7995049254717479e-06,2.535811592590091e-06,7.363066671183432e-07,67.19450519701009,2022-03-07
Mannheim,Arabic,2.174743464542493e-06,2.9800301493543734e-06,8.052866848118804e-07,53.11052693522025,2022-03-14
Mannheim,Turkish,7.633985687395191e-06,9.726030934904047e-06,2.092045247508856e-06,29.64628237568261,2022-03-07
Mannheim,Indonesian,4.72388563685448e-07,7.314563191833974e-07,2.590677554979494e-07,25.086689604093458,2022-02-28
Mannheim,Dutch; Flemish,7.111924103126399e-06,1.0741814514223813e-05,3.6298904110974145e-06,80.72478337496088,2022-03-21
Munich,English,1.0803415201554719e-05,1.4475431564236746e-05,3.672016362682027e-06,65.70331471266746,2022-03-14
Munich,Polish,3.78739663726033e-05,4.945812751550319e-05,1.158416114289989e-05,10.669526637425086,2022-03-14
Munich,Russian,1.7222335886039836e-05,2.4924932573494696e-05,7.70259668745486e-06,105.23917640223898,2022-03-14
Munich,Ukrainian,2.3435481195184873e-05,3.9063111364807284e-05,1.562763016962241e-05,459.9567241406507,2022-03-14
Munich,Lithuanian,3.959807949314458e-05,5.7278600068767506e-05,1.7680520575622926e-05,80.10997952276159,2022-03-14
Munich,German,7.44476040729848e-05,8.15339151919667e-05,7.086311118981902e-06,4.4775472143937955,2022-03-21
Munich,Japanese,7.271718625431077e-06,9.613803246131987e-06,2.3420846207009093e-06,40.22808679613856,2022-02-28
Munich,Spanish; Castilian,1.426050754326225e-05,2.1395447460958105e-05,7.1349399176958544e-06,56.191547206180424,2022-03-14
Munich,French,1.62357900631438e-05,1.840875098961658e-05,2.172960926472781e-06,18.730725595948527,2022-03-21
Munich,Italian,2.8138311502625822e-05,3.89749706256909e-05,1.083665912306508e-05,31.668352480878916,2022-03-21
Munich,Chinese,1.2911259674889873e-05,1.760088360951327e-05,4.689623934623397e-06,31.51344454063385,2022-03-14
Munich,Persian,1.4798852457249005e-05,1.8173742128096427e-05,3.3748896708474214e-06,60.040681738653,2022-03-07
Munich,Portuguese,1.6380230399430297e-05,2.2263506574672564e-05,5.883276175242266e-06,59.54739758603971,2022-03-21
Munich,Arabic,1.3914777867068254e-05,1.8917183935309545e-05,5.00240606824129e-06,60.60396389642386,2022-03-07
Munich,Turkish,2.2058336168689712e-05,2.9328573331956297e-05,7.270237163266585e-06,61.68901978885608,2022-03-21
Munich,Indonesian,8.491527778140992e-06,1.4138547353148655e-05,5.647019575007663e-06,70.04405421631131,2022-03-21
Munich,Dutch; Flemish,3.0497284135754827e-05,4.242945517092754e-05,1.1932171035172716e-05,59.12812409908392,2022-03-14
Mönchengladbach,English,1.1808915960798479e-06,1.2567580083810718e-06,7.586641230122388e-08,-20.163865205747257,2022-03-21
Mönchengladbach,Polish,4.7116961453734645e-06,5.627795227173857e-06,9.160990818003927e-07,18.50631418772881,2022-03-21
Mönchengladbach,Russian,1.816145153607888e-06,2.6988051811867474e-06,8.826600275788593e-07,57.644964217513376,2022-03-21
Mönchengladbach,Ukrainian,1.4536479294790277e-06,3.0255945297058176e-06,1.5719466002267899e-06,473.07141944365145,2022-03-07
Mönchengladbach,Lithuanian,2.464993569888202e-06,2.476554001087882e-06,1.1560431199679713e-08,-78.93764117725013,2022-02-28
Mönchengladbach,German,1.8812921876885703e-05,2.117321698994423e-05,2.360295113058527e-06,-14.276334381978263,2022-03-14
Mönchengladbach,Japanese,4.71656884397659e-07,8.591724969520531e-07,3.875156125543941e-07,10.555885433613188,2022-03-07
Mönchengladbach,Spanish; Castilian,1.552428560754855e-06,1.9218014402457083e-06,3.6937287949085326e-07,-22.456515778216634,2022-03-07
Mönchengladbach,French,2.333696720164287e-06,2.5835891604681752e-06,2.4989244030388835e-07,-13.369495671000353,2022-03-21
Mönchengladbach,Italian,3.1957351373324944e-06,3.5964517174625404e-06,4.0071658013004607e-07,5.971606790268802,2022-03-21
Mönchengladbach,Chinese,9.189791870274447e-07,1.2682529951018841e-06,3.492738080744394e-07,3.420750624811908,2022-03-07
Mönchengladbach,Persian,1.7583098149220184e-06,2.2149119232335836e-06,4.566021083115652e-07,8.993222908220556,2022-03-07
Mönchengladbach,Portuguese,1.7354183442042563e-06,2.3806616571019727e-06,6.452433128977164e-07,8.46799175211499,2022-03-07
Mönchengladbach,Arabic,1.927099169854731e-06,2.414960209398893e-06,4.878610395441617e-07,10.15150867300294,2022-03-07
Mönchengladbach,Turkish,4.02854272548662e-06,5.199631942078807e-06,1.1710892165921874e-06,58.07999385313289,2022-03-14
Mönchengladbach,Indonesian,5.47561116455214e-07,6.871169750917269e-07,1.3955585863651294e-07,105.22579516303577,2022-03-07
Mönchengladbach,Dutch; Flemish,7.250657750732118e-06,1.1477343831046744e-05,4.226686080314626e-06,29.35880043584078,2022-03-21
Münster,English,1.9631605427822086e-06,2.2689508357095937e-06,3.057902929273851e-07,12.305890818077225,2022-03-21
Münster,Polish,7.24579259861213e-06,1.037644515027933e-05,3.1306525516671993e-06,40.789603183346166,2022-03-21
Münster,Russian,2.51488303452115e-06,4.140776539818627e-06,1.6258935052974767e-06,92.76273241868091,2022-03-14
Münster,Ukrainian,2.6506029310259025e-06,8.314816422753376e-06,5.664213491727473e-06,580.1252009963797,2022-03-21
Münster,Lithuanian,6.571054691826922e-06,8.030595130452571e-06,1.4595404386256487e-06,151.20560091713483,2022-03-21
Münster,German,3.632785545445612e-05,3.72746087140151e-05,9.467532595589832e-07,-3.576618190204006,2022-03-21
Münster,Japanese,6.430663047660988e-07,7.487116313449009e-07,1.0564532657880205e-07,35.35653970962329,2022-02-28
Münster,Spanish; Castilian,1.9412833824441337e-06,2.5393640834837948e-06,5.980807010396611e-07,38.34519709035222,2022-03-07
Münster,French,3.4380143601423676e-06,3.641324307464387e-06,2.0330994732201949e-07,6.601626195320853,2022-03-21
Münster,Italian,4.002210835688015e-06,4.7349861336056e-06,7.327752979175845e-07,31.31042078693489,2022-03-14
Münster,Chinese,1.2721631249633868e-06,1.7916232350505065e-06,5.194601100871197e-07,60.92576100857803,2022-03-07
Münster,Persian,2.030005951338796e-06,2.838973259417445e-06,8.089673080786489e-07,118.81494860407678,2022-02-28
Münster,Portuguese,2.031793349955604e-06,2.806151069306063e-06,7.743577193504588e-07,48.97629643839356,2022-03-14
Münster,Arabic,3.269915739721247e-06,4.323167376010077e-06,1.0532516362888298e-06,174.06450650477188,2022-03-21
Münster,Turkish,3.2135182736563607e-06,4.3162060222001635e-06,1.1026877485438028e-06,37.99259562457604,2022-02-28
Münster,Indonesian,3.9782852460756403e-07,6.651650246799386e-07,2.673365000723746e-07,24.95712516093407,2022-03-14
Münster,Dutch; Flemish,1.9080678291400308e-05,3.230158326164153e-05,1.322090497024122e-05,119.294652053952,2022-03-21
Nuremberg,English,5.717242375920098e-06,7.5005871487924385e-06,1.7833447728723403e-06,27.701496235471268,2022-02-28
Nuremberg,Polish,2.091218566300276e-05,2.9255544162383272e-05,8.343358499380513e-06,65.9445446860305,2022-02-28
Nuremberg,Russian,8.794331883538925e-06,1.4260597872093564e-05,5.466265988554639e-06,160.6288199180952,2022-03-14
Nuremberg,Ukrainian,8.568859328800753e-06,1.6825105944689534e-05,8.25624661588878e-06,531.5224091278791,2022-03-07
Nuremberg,Lithuanian,2.465492352659095e-05,4.461447716163549e-05,1.995955363504454e-05,117.08749337585323,2022-03-07
Nuremberg,German,3.867568279409417e-05,4.867450566933692e-05,9.998822875242746e-06,5.473009322223921,2022-03-21
Nuremberg,Japanese,2.811731471779928e-06,3.2362387295189485e-06,4.2450725773902045e-07,32.077652750871756,2022-03-14
Nuremberg,Spanish; Castilian,5.381202341617605e-06,8.9746824505896e-06,3.5934801089719947e-06,43.65938474937183,2022-03-07
Nuremberg,French,7.271164638324397e-06,7.676018936178928e-06,4.048542978545307e-07,16.99297492706149,2022-03-21
Nuremberg,Italian,1.0477325702010817e-05,1.464891148565593e-05,4.171585783645113e-06,19.343696062266314,2022-02-28
Nuremberg,Chinese,4.297552597907012e-06,6.475939005216797e-06,2.178386407309785e-06,54.735138666161376,2022-03-14
Nuremberg,Persian,5.218981410656047e-06,7.512328469113779e-06,2.2933470584577323e-06,71.38980505787629,2022-03-14
Nuremberg,Portuguese,6.653274353095767e-06,1.018926871933986e-05,3.5359943662440935e-06,43.736931927414524,2022-03-07
Nuremberg,Arabic,4.022150878700309e-06,5.20977705225853e-06,1.1876261735582212e-06,65.36623410892706,2022-02-28
Nuremberg,Turkish,1.0760363331680931e-05,1.5014253274365707e-05,4.253889942684776e-06,68.4459253716233,2022-03-21
Nuremberg,Indonesian,1.5736460811954478e-06,2.6219822750002755e-06,1.0483361938048277e-06,97.9393769559281,2022-02-28
Nuremberg,Dutch; Flemish,2.035839654290947e-05,2.9431074797419804e-05,9.072678254510333e-06,60.22513523325497,2022-03-14
Oberhausen,English,3.667417001537298e-07,4.984896197695363e-07,1.3174791961580653e-07,42.28471678582777,2022-03-14
Oberhausen,Polish,1.7388142694163736e-06,2.526172205044577e-06,7.873579356282035e-07,21.801688267877562,2022-03-21
Oberhausen,Russian,6.450113711773268e-07,1.467561071326395e-06,8.225497001490681e-07,219.2772015346734,2022-03-21
Oberhausen,Ukrainian,6.847213335789201e-07,2.2519485777994508e-06,1.5672272442205307e-06,758.2749078169397,2022-03-21
Oberhausen,Lithuanian,1.5260349187310103e-06,1.9623564510968923e-06,4.3632153236588195e-07,49.87958446771235,2022-03-07
Oberhausen,German,1.1344991812045565e-05,1.314362035259866e-05,1.7986285405530962e-06,-4.9443262407303905,2022-03-21
Oberhausen,Japanese,1.4023752590712995e-07,1.624574102419517e-07,2.2219884334821747e-08,69.37471767897306,2022-02-28
Oberhausen,Spanish; Castilian,2.9260562862336897e-07,3.7899325650672157e-07,8.63876278833526e-08,87.43132747392043,2022-03-21
Oberhausen,French,5.575910837171057e-07,6.667248280908877e-07,1.0913374437378193e-07,71.00563041305132,2022-03-14
Oberhausen,Italian,6.730329470070936e-07,8.976844355941653e-07,2.246514885870717e-07,40.31045082934932,2022-02-28
Oberhausen,Chinese,2.0906937888190503e-07,2.6181037468748166e-07,5.274099580557663e-08,53.68113981750528,2022-03-14
Oberhausen,Persian,4.6881170467692524e-07,8.091112748756026e-07,3.402995701986773e-07,630.1033622109837,2022-03-21
Oberhausen,Portuguese,3.10144468068203e-07,4.5739401937452945e-07,1.4724955130632646e-07,100.53019975172263,2022-03-07
Oberhausen,Arabic,7.762615040256825e-07,1.0163052813893617e-06,2.400437773636792e-07,39.39769087650495,2022-03-07
Oberhausen,Turkish,1.4587161289015725e-06,1.799737501982241e-06,3.410213730806686e-07,86.75964007749872,2022-03-21
Oberhausen,Indonesian,1.0260747658612817e-07,1.5586471870088282e-07,5.325724211475465e-08,434.6241046142462,2022-03-21
Oberhausen,Dutch; Flemish,4.230676153847075e-06,6.234498346375166e-06,2.0038221925280914e-06,110.46277635178461,2022-03-14
Rostock,English,1.5371289569539752e-06,1.7397058428171327e-06,2.0257688586315758e-07,9.376315917051059,2022-03-07
Rostock,Polish,7.28912183001946e-06,1.10579504851599e-05,3.7688286551404394e-06,-2.2296517768711,2022-03-21
Rostock,Russian,4.531737623406802e-06,6.417902152529975e-06,1.8861645291231732e-06,79.27059652372961,2022-03-14
Rostock,Ukrainian,3.5407991992346427e-06,6.413663602511405e-06,2.872864403276762e-06,335.90135360126044,2022-03-07
Rostock,Lithuanian,7.676589137914242e-06,1.2539768964672023e-05,4.863179826757781e-06,45.87633703163802,2022-02-28
Rostock,German,2.531830295884417e-05,2.47086559653999e-05,-6.096469934442702e-07,-35.40004250050921,2022-03-07
Rostock,Japanese,4.839460794558143e-07,5.863905353639315e-07,1.0244445590811723e-07,43.7519762322472,2022-03-07
Rostock,Spanish; Castilian,1.285456893497308e-06,1.6133207419776535e-06,3.278638484803456e-07,57.48153528853423,2022-03-07
Rostock,French,2.155843008174065e-06,2.120937034699156e-06,-3.490597347490918e-08,-3.3932386299670103,2022-03-14
Rostock,Italian,2.6881164832436616e-06,3.5093120048934117e-06,8.211955216497501e-07,72.05281511533327,2022-02-28
Rostock,Chinese,9.56754410482948e-07,1.1178812082558462e-06,1.6112679777289823e-07,43.110367271876804,2022-02-28
Rostock,Persian,1.2499271526831326e-06,1.6515772587938677e-06,4.016501061107351e-07,64.36780704836052,2022-02-28
Rostock,Portuguese,1.156239055567337e-06,1.5265943301884736e-06,3.703552746211365e-07,51.03454246273118,2022-03-07
Rostock,Arabic,1.5007372030433313e-06,1.9030519969832157e-06,4.023147939398844e-07,90.53207664149812,2022-03-14
Rostock,Turkish,2.3880911322713475e-06,2.827288930128095e-06,4.391977978567475e-07,97.60428229831093,2022-03-21
Rostock,Indonesian,4.4031109740275894e-07,5.936558470738818e-07,1.5334474967112283e-07,135.6334360177614,2022-03-14
Rostock,Dutch; Flemish,8.11204977027552e-06,1.1403280838995057e-05,3.291231068719537e-06,12.985689285379687,2022-03-14
Stuttgart,English,5.7858900792076e-06,7.030389300274515e-06,1.244499221066915e-06,22.281615258069042,2022-03-21
Stuttgart,Polish,1.7422803986985982e-05,2.3929004685321183e-05,6.506200698335201e-06,6.278582828801649,2022-03-21
Stuttgart,Russian,9.477448555212143e-06,1.383953977586714e-05,4.362091220654997e-06,92.40769284996837,2022-03-07
Stuttgart,Ukrainian,9.468837862658089e-06,2.3083582674926933e-05,1.3614744812268844e-05,437.0113849610416,2022-03-07
Stuttgart,Lithuanian,1.5019553581318679e-05,2.2352447978235527e-05,7.332894396916848e-06,102.89683150999353,2022-03-21
Stuttgart,German,4.220135232164486e-05,4.740509821873686e-05,5.203745897092e-06,-7.44934834973916,2022-03-21
Stuttgart,Japanese,4.495729474129116e-06,5.386448880392595e-06,8.90719406263479e-07,24.80158797701644,2022-03-07
Stuttgart,Spanish; Castilian,6.145308443746052e-06,8.0361766397047e-06,1.890868195958648e-06,29.046004771532452,2022-03-21
Stuttgart,French,8.363841509709467e-06,9.917260539725025e-06,1.5534190300155575e-06,13.082180320317004,2022-03-21
Stuttgart,Italian,1.2143657037011172e-05,1.585379859834859e-05,3.710141561337417e-06,17.885823880867903,2022-03-21
Stuttgart,Chinese,5.81586689279436e-06,8.22047323631345e-06,2.404606343519091e-06,51.177442182550294,2022-02-28
Stuttgart,Persian,9.867775110108656e-06,1.2789461204146685e-05,2.9216860940380293e-06,39.045839681483365,2022-03-07
Stuttgart,Portuguese,7.658272680955178e-06,1.2977260563552158e-05,5.31898788259698e-06,53.46359422064935,2022-03-14
Stuttgart,Arabic,8.09019805116657e-06,1.0385417116256624e-05,2.2952190650900537e-06,48.82813244673822,2022-03-14
Stuttgart,Turkish,1.571255415437625e-05,2.309313198227773e-05,7.3805778279014805e-06,85.45356473853735,2022-03-21
Stuttgart,Indonesian,2.958869097758413e-06,5.8851027625481475e-06,2.9262336647897343e-06,70.1859722504673,2022-02-28
Stuttgart,Dutch; Flemish,1.3804594502466475e-05,2.140790887863727e-05,7.603314376170793e-06,57.13012640073099,2022-03-21
Wiesbaden,English,1.8992612487235807e-06,2.1735758332293902e-06,2.7431458450580957e-07,30.607685439185573,2022-03-07
Wiesbaden,Polish,7.316404165161848e-06,9.89671180836979e-06,2.580307643207941e-06,34.99514787991593,2022-03-21
Wiesbaden,Russian,2.8952316095606084e-06,4.5375959689377715e-06,1.6423643593771632e-06,75.73559583921829,2022-03-21
Wiesbaden,Ukrainian,2.8600780122028803e-06,8.411940971309051e-06,5.5518629591061715e-06,379.7297220886822,2022-03-07
Wiesbaden,Lithuanian,5.24731360693238e-06,6.890774342383759e-06,1.6434607354513788e-06,116.95029170116192,2022-03-21
Wiesbaden,German,2.4151895673784712e-05,2.658758597690004e-05,2.435690303115328e-06,-23.74241589070749,2022-02-28
Wiesbaden,Japanese,7.013073388880274e-07,8.026458652885716e-07,1.0133852640054418e-07,42.48606566843052,2022-03-21
Wiesbaden,Spanish; Castilian,1.8032752527761121e-06,2.367985767288072e-06,5.647105145119597e-07,27.79644138044155,2022-02-28
Wiesbaden,French,2.704930276414821e-06,3.090038699174399e-06,3.8510842275957783e-07,27.325540547245698,2022-03-14
Wiesbaden,Italian,3.978308418479662e-06,4.5690869969327915e-06,5.907785784531291e-07,19.939273219679098,2022-03-07
Wiesbaden,Chinese,1.085841255638095e-06,1.4973550141800893e-06,4.115137585419943e-07,6.647888015408032,2022-03-07
Wiesbaden,Persian,1.8520793146299004e-06,2.0886701965533818e-06,2.3659088192348132e-07,39.805653013076196,2022-03-07
Wiesbaden,Portuguese,1.3424614636891824e-06,1.7808904898239012e-06,4.3842902613471885e-07,38.29668948394662,2022-03-07
Wiesbaden,Arabic,1.6534028138899547e-06,1.899069094363198e-06,2.4566628047324335e-07,50.58012573757882,2022-02-28
Wiesbaden,Turkish,3.5862114473303884e-06,4.301288825047976e-06,7.150773777175878e-07,48.97551144470924,2022-03-07
Wiesbaden,Indonesian,3.5429142276408603e-07,6.388801142124912e-07,2.845886914484052e-07,184.0190555763183,2022-03-21
Wiesbaden,Dutch; Flemish,8.410132471157408e-06,1.1781834676238893e-05,3.371702205081485e-06,59.1688834834605,2022-03-07
Wuppertal,English,1.3020167043155967e-06,1.4728944442230577e-06,1.7087773990746108e-07,9.79457086935902,2022-03-21
Wuppertal,Polish,6.613990646343552e-06,8.716318164189054e-06,2.1023275178455015e-06,12.242232068397009,2022-03-21
Wuppertal,Russian,2.4775200871657234e-06,3.7914387184881915e-06,1.3139186313224682e-06,83.09830493512207,2022-03-14
Wuppertal,Ukrainian,2.011532922859925e-06,6.1528998608180686e-06,4.141366937958144e-06,309.7139765038432,2022-03-21
Wuppertal,Lithuanian,4.061779668761868e-06,5.686087619788376e-06,1.6243079510265075e-06,108.16608953848936,2022-03-07
Wuppertal,German,2.5488831858602916e-05,2.8198482610589164e-05,2.7096507519862473e-06,-12.45185549513661,2022-03-07
Wuppertal,Japanese,6.333638989174162e-07,6.869528473513187e-07,5.3588948433902515e-08,48.42502809119023,2022-03-07
Wuppertal,Spanish; Castilian,1.2447181963930596e-06,1.491901905655125e-06,2.4718370926206546e-07,47.73923315084252,2022-03-21
Wuppertal,French,2.1844450691505437e-06,2.3018808505205853e-06,1.1743578137004161e-07,12.14329863458612,2022-03-21
Wuppertal,Italian,2.7328775600021396e-06,2.9866461067115743e-06,2.537685467094346e-07,31.682017720397294,2022-03-21
Wuppertal,Chinese,9.93079549689049e-07,1.2454226825747242e-06,2.523431328856753e-07,19.96266613161739,2022-03-07
Wuppertal,Persian,1.2087475079197685e-06,1.926190081956483e-06,7.174425740367144e-07,113.92280098553083,2022-03-14
Wuppertal,Portuguese,1.4918941256210895e-06,1.8947776979961585e-06,4.0288357237506905e-07,41.20819873624024,2022-03-07
Wuppertal,Arabic,2.228914342949167e-06,2.4881976878953773e-06,2.5928334494621027e-07,17.93098994230633,2022-03-07
Wuppertal,Turkish,3.330844701255418e-06,4.464825234477724e-06,1.133980533222306e-06,72.50835940298029,2022-03-21
Wuppertal,Indonesian,4.2178554389941833e-07,4.992286603425787e-07,7.744311644316034e-08,78.2080348714154,2022-03-21
Wuppertal,Dutch; Flemish,8.180753280675009e-06,1.5157033936592649e-05,6.97628065591764e-06,86.22766877188211,2022-03-14
