,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2023-05-13,1.2575343931651644e-06,0.0001019357895318,5.9177456746956025e-06,2.415558846157028e-05,
2023-05-14,1.4576596561160107e-06,0.0001055818610362,5.771884343927727e-06,2.78489639885945e-05,
2023-05-15,1.4744621156304332e-06,0.0001363385150377,6.892353302671444e-06,2.502969915482262e-05,
2023-05-16,1.2784939852251642e-06,0.0001025245563269,6.770132078116128e-06,2.5976384478075814e-05,
2023-05-17,1.30365997322844e-06,0.0001246451322652,8.167791826090465e-06,2.049821374372621e-05,
2023-05-18,1.618300118516685e-06,0.0001099922188799,5.7126753460812174e-06,2.2419433737574804e-05,
2023-05-19,1.6783012857409804e-06,0.0001174532167689,6.65774620664561e-06,3.617327628440688e-05,
2023-05-20,1.0351207146387088e-06,9.839890523146694e-05,6.878963828313075e-06,3.612400315333776e-05,
2023-05-21,1.9966803697080917e-06,0.0001164015883093,6.027835959970999e-06,2.657724648416957e-05,
2023-05-22,1.5379366472160855e-06,0.0001187835428527,6.879727869718064e-06,2.179733219608122e-05,
2023-05-23,1.5456526433777603e-06,0.000112771877282,6.329161304460561e-06,4.291399693652581e-05,
2023-05-24,1.324054969922421e-06,9.06973465557616e-05,8.04212782742226e-06,3.127789206024472e-05,
2023-05-25,1.5426549114311087e-06,9.859315779917069e-05,7.743574934382795e-06,2.6979420409412703e-05,
2023-05-26,1.514982742805899e-06,0.0001009690804463,6.4292927931353855e-06,3.4319140428100634e-05,
2023-05-27,1.2289699926210947e-06,9.884336859392848e-05,6.98432581277059e-06,3.774938890840728e-05,
2023-05-28,1.236530480434595e-06,0.0001090294093974,7.040235866267353e-06,4.096739887081955e-05,
2023-05-29,1.2812960578271284e-06,0.0001035677954789,7.690018273146123e-06,3.907301058434576e-05,
2023-05-30,1.2804499420225744e-06,9.502015547621072e-05,9.05918992937648e-06,2.9505125286138248e-05,
2023-05-31,1.7274808876137431e-06,9.151508401689058e-05,7.549603363595248e-06,2.767087630835293e-05,
2023-06-01,1.1352394763700128e-06,0.0001016847489609,7.303350210249282e-06,3.512901656768491e-05,
2023-06-02,1.3477396526841753e-06,0.0001033230789219,7.285976912063889e-06,3.4188988354811925e-05,
2023-06-03,1.050541536993937e-06,0.0001006116455302,6.326655201281636e-06,3.851335514778674e-05,
2023-06-04,1.8356181246367629e-06,9.966125103539724e-05,7.755774207914345e-06,4.227648629873526e-05,
2023-06-05,1.926199255784221e-06,0.000107712222318,8.384734856967123e-06,4.427475594718304e-05,
2023-06-06,1.5570549643443536e-06,0.0001317281541335,6.957566605414441e-06,2.7387714175728705e-05,
2023-06-07,1.4721478136233626e-06,0.0001100875809548,7.8380839399378e-06,3.4930635449147084e-05,
2023-06-08,1.340055400803433e-06,0.0001347250768095,8.494331559721807e-06,4.293056489085969e-05,
2023-06-09,1.3843441707715398e-06,0.0001078111154594,8.341650467789703e-06,4.092411942186101e-05,
2023-06-10,1.2536989224000768e-06,0.0001030068874435,6.253609380905684e-06,3.578888808176875e-05,
2023-06-11,1.4300302332732257e-06,0.0001147035238219,7.874254428309966e-06,4.479623685064536e-05,
2023-06-12,1.3776920304310464e-06,9.93819922212087e-05,7.563807547413744e-06,3.86675403547836e-05,
2023-06-13,1.436843086528549e-06,0.0001077213126418,7.914626059358564e-06,3.621112363116628e-05,
2023-06-14,1.435989999539757e-06,0.0001153900397027,8.47072197304574e-06,3.926136289277722e-05,
2023-06-15,1.3894909212110594e-06,9.589762827989569e-05,1.1136726387936291e-05,4.503237458063601e-05,
2023-06-16,1.5970548118060529e-06,0.0001042170659658,1.1690241234705988e-05,4.444487111520715e-05,
2023-06-17,1.2493684319283663e-06,0.0001091212036821,8.813923263400677e-06,4.064133622338391e-05,
2023-06-18,1.1900063131182816e-06,0.0001054791317269,8.742237205584199e-06,4.206791487323715e-05,
2023-06-19,1.361968981110546e-06,0.0001141253987613,8.801692661711682e-06,4.278471444768499e-05,
2023-06-20,1.2900092601230875e-06,0.0001068937346096,7.882093817864339e-06,3.807428716473475e-05,
2023-06-21,1.191535621862673e-06,0.0001008299885671,8.781397324532876e-06,3.469713417735183e-05,
2023-06-22,1.260386299700127e-06,0.0001046885602815,7.2562050480804814e-06,3.639711392296658e-05,
2023-06-23,1.4260393626528246e-06,0.0001339809655024,9.9627451297211e-06,4.611809257044908e-05,
2023-06-24,1.1353333383818871e-06,0.0001023868602935,6.041718991252751e-06,3.558633227263469e-05,
2023-06-25,1.140838410732574e-06,0.0001111683511759,7.92728365837827e-06,4.056228511077139e-05,
2023-06-26,1.3387281206953992e-06,0.0001171420757665,8.209835585564896e-06,5.195988546233944e-05,
2023-06-27,1.55968616697794e-06,0.0001094990717837,9.16125710188285e-06,4.131905319760363e-05,
2023-06-28,1.3071098165828486e-06,0.0001066784997674,8.529501630616632e-06,3.897967816844078e-05,
2023-06-29,1.5103117028049844e-06,0.0001123178519626,8.895929510574012e-06,4.022698257769385e-05,
2023-06-30,1.2238849875500938e-06,0.0001095047643139,9.58271059974421e-06,6.209725566657751e-05,
2023-07-01,1.093108175745727e-06,0.0001227166967235,7.782038487083003e-06,5.880738620770769e-05,
2023-07-02,1.1604797191849932e-06,0.0001171190842008,9.086828278936553e-06,5.082286280713781e-05,
2023-07-03,1.300233729857196e-06,0.0001268388978703,9.61155776512946e-06,5.5824311525135176e-05,
2023-07-04,1.529199898838648e-06,0.000129700942478,8.571708325232063e-06,5.477859919213475e-05,
2023-07-05,1.260786730355812e-06,0.0001118135966252,1.4981145887420094e-05,5.0931569033146494e-05,
2023-07-06,1.3224089337300591e-06,0.0001091761379166,1.080286840248814e-05,4.401221976658716e-05,
2023-07-07,1.3018067440931366e-06,0.0001234643814942,8.548583389986952e-06,4.477519089882828e-05,
2023-07-08,1.2692567008416728e-06,0.0001349805115728,9.467819995958856e-06,4.9706586164088894e-05,
2023-07-09,1.2281059181271663e-06,0.0001252828225675,9.537994419439144e-06,6.037075483828478e-05,
2023-07-10,1.3098601492192682e-06,0.0001120506874488,9.342427938527116e-06,5.885806578503864e-05,
2023-07-11,1.3563421331164504e-06,0.0001112935163771,9.478755316167128e-06,5.163047424204044e-05,
2023-07-12,1.311047059574743e-06,0.000113305941422,9.098821858549122e-06,5.2177051746412384e-05,
2023-07-13,1.2929769004853395e-06,0.0001044486095851,8.458301304378597e-06,4.386264747827317e-05,
2023-07-14,1.384665737115995e-06,0.0001163539445754,8.150348177923015e-06,4.616206226625482e-05,
2023-07-15,1.2804676245000806e-06,0.0001348945081792,7.739836151134278e-06,5.06837639897192e-05,
2023-07-16,1.235293710641541e-06,0.0001335158684697,7.78254018896446e-06,5.9103166043428674e-05,
2023-07-17,1.5499512942372998e-06,0.0001288804877904,1.524087634962996e-05,6.06230410155834e-05,
2023-07-18,1.4742989425243585e-06,0.0001142038386454,1.0134188714115366e-05,5.9125307441543375e-05,
2023-07-19,1.3151067724882104e-06,0.0001263065721939,8.111515907762968e-06,5.97267216125233e-05,
2023-07-20,1.531909239374704e-06,0.0001167238750262,8.443905720779604e-06,5.028224319611088e-05,
2023-07-21,1.291021142605592e-06,0.0001251505884745,9.275340378916652e-06,5.495366353859501e-05,
2023-07-22,1.299464650432314e-06,0.0001254495087382,9.85286621923252e-06,4.98152683797584e-05,
2023-07-23,8.661597144392308e-06,0.0001904435524566,0.0002908512852858,0.0002946628794127,
2023-07-24,5.335036406288437e-06,0.0001631299308768,0.0001548360580731,0.0001513125902484,
2023-07-25,3.309544336261191e-06,0.0002025505504492,0.0001091955420793,0.0001249876455825,
2023-07-26,2.991420750650292e-06,0.0002727171962545,7.190840492491409e-05,0.0001782235669581,
2023-07-27,2.104428345091373e-06,0.0002138985538017,5.95963569123113e-05,0.0001409088832238,
2023-07-28,2.1422671201265297e-06,0.0001704443501338,4.223830715240527e-05,0.0001054399427446,
2023-07-29,1.919175559626912e-06,0.0001673812595086,4.641878529979876e-05,0.0001204911082441,
2023-07-30,1.8427580002785005e-06,0.0001798872120122,3.0594222468326325e-05,0.0001202057861612,
2023-07-31,1.7374341627514183e-06,0.0001691833580491,2.9928162203785924e-05,7.725861069610008e-05,
2023-08-01,2.595302454453179e-06,0.0001413284382041,3.1312625250501e-05,6.448206263642809e-05,
2023-08-02,2.882637604715296e-06,0.0001447874743531,2.710396787549742e-05,0.00010983555936,
2023-08-03,1.9844890932623536e-06,0.0001470928459888,2.034469189507644e-05,8.943020707380688e-05,
2023-08-04,1.925618201176744e-06,0.0001478424291557,1.7068857229901897e-05,6.967348128850502e-05,
2023-08-05,1.8614241484293735e-06,0.0001592287779108,1.3369954498760992e-05,5.830853791341182e-05,
2023-08-06,1.4565065578695716e-06,0.0001453711286789,1.5956627000071564e-05,6.85699518543812e-05,
2023-08-07,1.538809419949187e-06,0.0001705000791865,1.2568729195127588e-05,7.40368452782708e-05,
2023-08-08,1.3709210221498174e-06,0.0001330333176002,1.2359123009873138e-05,6.096694364397839e-05,
2023-08-09,1.417538288628329e-06,0.0001303057144021,1.1922299971858942e-05,5.0845148050902096e-05,
2023-08-10,1.3995637968874282e-06,0.0001323068577567,1.1923955241269464e-05,5.489767774567846e-05,
2023-08-11,1.6590549830845898e-06,0.0001466318051413,1.0345688839510958e-05,5.691344476845292e-05,
2023-08-12,1.374279960952285e-06,0.0001507792070904,1.140749064834588e-05,6.267867311471665e-05,
2023-08-13,1.2628560064811887e-06,0.0001370674500017,1.2333590765017137e-05,6.489937892126416e-05,
2023-08-14,1.54596722902726e-06,0.0001255084246412,1.1046398254218202e-05,5.8411191743280033e-05,
2023-08-15,1.3142696764406055e-06,0.0001101131324418,1.0101222762265575e-05,5.438932518844302e-05,
2023-08-16,1.261573398764181e-06,0.0001125816061999,9.981042280836845e-06,4.86019036481988e-05,
2023-08-17,1.5634334820726609e-06,0.0001253615236186,1.0972393306047631e-05,5.116634254904563e-05,
2023-08-18,1.4165820531047872e-06,0.0001198619948657,1.0012036259621684e-05,4.993476775577301e-05,
2023-08-19,1.296004456811681e-06,0.0001331691414934,1.0410438302672851e-05,5.475054283918895e-05,
2023-08-20,1.2247746865859047e-06,0.0001361635781917,9.433063075469202e-06,5.800983641620756e-05,
2023-08-21,1.2787784766982984e-06,0.0001074882009798,9.780825048159449e-06,5.513105465707559e-05,
2023-08-22,1.457549987667961e-06,0.0001227837596283,9.475339334692635e-06,4.567716719791661e-05,
2023-08-23,1.6434176939170668e-06,0.0001767936030536,8.342336389602973e-06,4.101365404951016e-05,
2023-08-24,1.4631230201677696e-06,0.0002217845869812,1.315985762983653e-05,4.884378049465492e-05,
