,,weekly_pre_median,weekly_post_median,diff_weekly_median,rel_change_max_within1month,rel_change_max_time_within1month
Madrid,Italian,3.0007126941622753e-05,3.736158252520248e-05,7.35445558357973e-06,32.41832366771944,2022-03-21
Madrid,Chinese,8.243996442273261e-06,1.2154435477164072e-05,3.910439034890811e-06,44.33533917925132,2022-02-28
Madrid,Persian,1.2195000271615915e-05,1.7075271345423847e-05,4.880271073807932e-06,190.9275149642656,2022-03-14
Madrid,Portuguese,2.5229869496940487e-05,3.908354375775579e-05,1.38536742608153e-05,45.33929519079602,2022-03-14
Madrid,Arabic,1.9181237357264792e-05,3.1532123254373954e-05,1.2350885897109162e-05,40.8461516084188,2022-03-21
Madrid,Turkish,1.3598307352680332e-05,2.318120220965066e-05,9.582894856970327e-06,76.94476290136704,2022-03-14
Madrid,Indonesian,6.530105067058349e-06,1.8557195303700023e-05,1.2027090236641674e-05,86.50035165930518,2022-02-28
Madrid,Dutch; Flemish,2.9766469210470874e-05,3.7396610316992256e-05,7.630141106521382e-06,79.96919793610573,2022-03-14
Minsk,English,5.25188552960552e-06,5.515275608004561e-06,2.6339007839904114e-07,746.5313931723207,2022-02-28
Minsk,Polish,2.0156423773440745e-05,2.748212899906658e-05,7.325705225625837e-06,269.3093941411207,2022-02-28
Minsk,Russian,4.175618273270265e-05,5.2350662562893864e-05,1.0594479830191212e-05,23.77165451020837,2022-03-14
Minsk,Ukrainian,2.306973596687186e-05,2.2766671492049192e-05,-3.030644748226674e-07,72.91117385205669,2022-03-21
Minsk,Lithuanian,5.017144463504487e-05,6.139705551123307e-05,1.1225610876188198e-05,173.9395766531717,2022-03-07
Minsk,German,6.806484885208347e-06,7.2068836885990485e-06,4.0039880339070116e-07,815.6553350368686,2022-02-28
Minsk,Japanese,1.918391160437211e-06,2.5718345692663334e-06,6.534434088291223e-07,2167.510358274156,2022-02-28
Minsk,Spanish; Castilian,4.195123771664482e-06,4.564973670925835e-06,3.6984989926135297e-07,982.2022749512842,2022-02-28
Minsk,French,4.084548302713758e-06,4.339063853150479e-06,2.5451555043672144e-07,790.2231435279235,2022-02-28
Minsk,Italian,5.109201527754509e-06,6.434089476244869e-06,1.3248879484903598e-06,1351.924173617995,2022-02-28
Minsk,Chinese,3.532889296367751e-06,4.239107167025589e-06,7.062178706578379e-07,1044.4295126357858,2022-02-28
Minsk,Persian,4.374924708327006e-06,5.063713119512129e-06,6.887884111851229e-07,620.8860568362852,2022-02-28
Minsk,Portuguese,5.193595552168744e-06,6.141225059676987e-06,9.476295075082431e-07,1083.4085485588953,2022-02-28
Minsk,Arabic,6.432009961081882e-06,5.831262837049059e-06,-6.007471240328237e-07,611.2508066753724,2022-02-28
Minsk,Turkish,8.838502388736058e-06,8.118607073326588e-06,-7.198953154094698e-07,349.86975540135444,2022-02-28
Minsk,Indonesian,2.282285206531596e-06,4.626051711167059e-06,2.343766504635463e-06,1201.4972227854487,2022-02-28
Minsk,Dutch; Flemish,6.227848548106975e-06,7.413587687474123e-06,1.1857391393671483e-06,1261.362537953965,2022-02-28
Monaco,English,2.8542277880801417e-05,3.337163705061649e-05,4.8293591698150755e-06,80.57983985122452,2022-03-14
Monaco,Polish,7.474418491602459e-05,9.535432416186018e-05,2.0610139245835586e-05,61.13951532180935,2022-02-28
Monaco,Russian,4.788630931997668e-05,5.620564080366248e-05,8.319331483685803e-06,33.88916772916297,2022-03-07
Monaco,Ukrainian,5.6849362286881454e-05,6.408380020271178e-05,7.234437915830326e-06,24.91855925904747,2022-03-07
Monaco,Lithuanian,0.0001368348255725798,0.000224256539802582,8.74217142300022e-05,70.64212430739542,2022-03-07
Monaco,German,3.7830992573886745e-05,4.7506035549790924e-05,9.675042975904178e-06,51.02515234862537,2022-03-14
Monaco,Japanese,1.7638144555157967e-05,1.8534028737972596e-05,8.958841828146286e-07,28.722506482395048,2022-03-07
Monaco,Spanish; Castilian,3.9236979627071345e-05,5.158476636669184e-05,1.2347786739620495e-05,162.1077467178523,2022-03-14
Monaco,French,6.49022678111076e-05,7.345825580693649e-05,8.555987995828896e-06,76.15773097826508,2022-03-14
Monaco,Italian,4.9775315937172735e-05,5.646324428798176e-05,6.687928350809026e-06,68.36128293274098,2022-03-14
Monaco,Chinese,3.360598672778031e-05,4.686722483244213e-05,1.3261238104661822e-05,76.83349621261326,2022-03-21
Monaco,Persian,6.886053895608792e-05,6.73298922428032e-05,-1.5306467132847112e-06,284.9853033500545,2022-03-21
Monaco,Portuguese,5.274680888332426e-05,7.101933111851254e-05,1.8272522235188278e-05,294.00185257080665,2022-03-14
Monaco,Arabic,5.206152216516968e-05,6.111423658976178e-05,9.052714424592098e-06,140.59171212244635,2022-03-14
Monaco,Turkish,6.958110521441094e-05,9.076148417841681e-05,2.118037896400587e-05,121.66756467496339,2022-03-14
Monaco,Indonesian,4.132343293894036e-05,6.016442359376873e-05,1.8840990654828375e-05,176.15507861217912,2022-03-21
Monaco,Dutch; Flemish,6.756071821445767e-05,7.873647647229951e-05,1.1175758257841838e-05,226.88152267462715,2022-03-14
Moscow,English,1.7003614334350395e-05,1.8385316091492618e-05,1.381701757142223e-06,454.56739928339493,2022-02-28
Moscow,Polish,5.79040165067152e-05,6.711019591125807e-05,9.20617940454287e-06,568.8394362564643,2022-02-28
Moscow,Russian,0.0003513183174159252,0.0005147042477768365,0.00016338593036091135,56.62697740742577,2022-03-14
Moscow,Ukrainian,0.00011464244305720551,0.0001272858206488241,1.2643377591618597e-05,313.0986176113704,2022-02-28
Moscow,Lithuanian,0.00017160030376642642,0.0001773278590888893,5.7275553224628674e-06,441.027153394328,2022-02-28
Moscow,German,2.756315246696639e-05,2.5095597982707143e-05,-2.4675544842592467e-06,317.6671992830601,2022-02-28
Moscow,Japanese,9.863306423933221e-06,1.0360758271163584e-05,4.974518472303627e-07,639.795184663839,2022-02-28
Moscow,Spanish; Castilian,2.089907176713975e-05,1.9801686159949174e-05,-1.0973856071905772e-06,332.6723377446528,2022-02-28
Moscow,French,2.0138940050151185e-05,1.5679657816512223e-05,-4.459282233638962e-06,350.0384180363075,2022-02-28
Moscow,Italian,2.6596368577393735e-05,2.6301242067291075e-05,-2.951265101026593e-07,744.3840068777913,2022-02-28
Moscow,Chinese,1.7383280474526745e-05,1.9136676026601907e-05,1.7533955520751623e-06,456.09240812325663,2022-02-28
Moscow,Persian,2.6203700436268414e-05,3.3402698774238535e-05,7.1989983379701215e-06,261.0117930188375,2022-02-28
Moscow,Portuguese,2.7144168565940872e-05,3.0850316319719e-05,3.7061477537781267e-06,517.4720131143465,2022-02-28
Moscow,Arabic,2.8473729998926877e-05,3.0202206679631302e-05,1.7284766807044245e-06,416.57287734813957,2022-02-28
Moscow,Turkish,3.976514621676858e-05,4.2700109314912815e-05,2.934963098144234e-06,229.9385380305977,2022-02-28
Moscow,Indonesian,1.9073483247578928e-05,2.573288569836839e-05,6.659402450789462e-06,747.1065051634218,2022-02-28
Moscow,Dutch; Flemish,2.5702088979797772e-05,2.6375977986906215e-05,6.738890071084431e-07,548.1947543122672,2022-02-28
Nicosia,English,3.683740450809718e-06,4.371827100860307e-06,6.880866500505885e-07,46.49809773735032,2022-03-21
Nicosia,Polish,1.0687066128295993e-05,1.7265605746914696e-05,6.5785396186187035e-06,126.68450674514702,2022-03-21
Nicosia,Russian,8.135863063038069e-06,1.2237622296688641e-05,4.101759233650572e-06,95.84897789424873,2022-03-07
Nicosia,Ukrainian,5.5851588366812284e-06,6.04212227306862e-06,4.569634363873913e-07,47.14285479919258,2022-03-07
Nicosia,Lithuanian,1.5213627860716702e-05,2.3200435212871907e-05,7.986807352155205e-06,416.36706855188834,2022-03-21
Nicosia,German,5.0458750005659715e-06,6.701615038205052e-06,1.6557400376390808e-06,74.36898893310327,2022-03-07
Nicosia,Japanese,1.2670275011928004e-06,1.4318003927432578e-06,1.647728915504574e-07,102.88736235342229,2022-02-28
Nicosia,Spanish; Castilian,3.1313344874949546e-06,4.101699186487369e-06,9.70364698992414e-07,74.56350761126302,2022-02-28
Nicosia,French,4.060698031301691e-06,4.608292621877552e-06,5.47594590575861e-07,43.030270047725864,2022-03-07
Nicosia,Italian,7.503610369208022e-06,9.462651760691453e-06,1.9590413914834306e-06,83.5694516073177,2022-02-28
Nicosia,Chinese,2.147614278300205e-06,2.852224157598698e-06,7.046098792984931e-07,189.99466313868285,2022-03-14
Nicosia,Persian,5.114309505566457e-06,7.640401694334767e-06,2.52609218876831e-06,168.72823124070328,2022-03-07
Nicosia,Portuguese,3.374388132138266e-06,4.851168883267373e-06,1.476780751129107e-06,76.29978509051274,2022-03-14
Nicosia,Arabic,6.846754262469314e-06,8.534443844818124e-06,1.6876895823488095e-06,144.227862560033,2022-02-28
Nicosia,Turkish,3.2956146130690625e-05,3.410291081470857e-05,1.1467646840179486e-06,22.53482097088031,2022-03-21
Nicosia,Indonesian,2.9568948515095984e-06,3.2164301128878203e-06,2.5953526137822194e-07,178.67414392810696,2022-02-28
Nicosia,Dutch; Flemish,7.770773958367945e-06,1.0408997140159116e-05,2.638223181791171e-06,101.14551036704431,2022-03-07
Nuuk,English,5.400453484576696e-06,5.862490201428365e-06,4.620367168516685e-07,85.81124976976004,2022-02-28
Nuuk,Polish,1.4336143310212707e-05,1.8225883623686454e-05,3.889740313473747e-06,69.729325463485,2022-02-28
Nuuk,Russian,6.524721630386952e-06,7.362104246482705e-06,8.373826160957531e-07,36.65767195241465,2022-03-07
Nuuk,Ukrainian,3.5212881032345394e-06,6.021746183258256e-06,2.5004580800237165e-06,85.71378212053011,2022-03-14
Nuuk,Lithuanian,1.1644711744020884e-05,1.2980090444029888e-05,1.3353787000090042e-06,56.67298058965593,2022-03-14
Nuuk,German,7.4555218796926005e-06,8.63665887431855e-06,1.1811369946259495e-06,62.86451986789463,2022-02-28
Nuuk,Japanese,2.409035180572602e-06,2.7109442112217915e-06,3.019090306491893e-07,40.837644033667274,2022-02-28
Nuuk,Spanish; Castilian,4.838966541140333e-06,5.398538296141369e-06,5.595717550010358e-07,239.5681876837489,2022-02-28
Nuuk,French,4.9676867953931185e-06,4.88730961997065e-06,-8.03771754224687e-08,76.1821526547928,2022-02-28
Nuuk,Italian,7.986681837519768e-06,8.704278683322474e-06,7.175968458027052e-07,154.68935735841657,2022-02-28
Nuuk,Chinese,2.408376892259759e-06,3.0655186235223818e-06,6.571417312626229e-07,34.67983947883133,2022-02-28
Nuuk,Persian,3.501532212137161e-06,4.3796682279542426e-06,8.781360158170814e-07,65.15278299736946,2022-02-28
Nuuk,Portuguese,5.512714516997616e-06,6.5582840927433975e-06,1.0455695757457812e-06,274.86249455708247,2022-02-28
Nuuk,Arabic,2.9266921014701366e-06,2.8657721292999926e-06,-6.091997217014409e-08,252.50109863134594,2022-02-28
Nuuk,Turkish,4.558251340631266e-06,5.9744236103116105e-06,1.4161722696803447e-06,200.90713713391773,2022-03-07
Nuuk,Indonesian,2.861970375572235e-06,3.4222798225914104e-06,5.603094470191756e-07,126.39694226011446,2022-03-21
Nuuk,Dutch; Flemish,8.477014231439142e-06,1.0399822466545312e-05,1.9228082351061696e-06,70.93288350562517,2022-03-07
Oslo,English,9.05848665769551e-06,1.014507305687432e-05,1.0865863991788106e-06,23.2172096976107,2022-02-28
Oslo,Polish,2.3916473911275738e-05,3.139689045856746e-05,7.480416547291722e-06,23.52976714032802,2022-03-21
Oslo,Russian,1.309282993966674e-05,1.4458151496292424e-05,1.365321556625683e-06,9.397053841069525,2022-03-14
Oslo,Ukrainian,1.0251234248603532e-05,1.6443182806265946e-05,6.1919485576624135e-06,47.37197274879905,2022-03-14
Oslo,Lithuanian,3.954602976043288e-05,6.795352230109467e-05,2.8407492540661794e-05,68.7833158420184,2022-03-07
Oslo,German,1.5629548503446122e-05,2.1164723751345282e-05,5.53517524789916e-06,51.54510932201135,2022-02-28
Oslo,Japanese,3.2941187565303674e-06,3.418206588515843e-06,1.2408783198547563e-07,112.47519167824026,2022-02-28
Oslo,Spanish; Castilian,9.727069467138292e-06,1.3451777184113923e-05,3.7247077169756317e-06,28.381315111779635,2022-02-28
Oslo,French,1.0239323100214738e-05,1.113573070398384e-05,8.964076037691027e-07,67.1605056481689,2022-03-21
Oslo,Italian,1.2260148049244228e-05,1.5098371559468577e-05,2.8382235102243487e-06,20.78233643873517,2022-03-14
Oslo,Chinese,6.361784408477453e-06,7.811246573114239e-06,1.4494621646367856e-06,63.85100020982995,2022-02-28
Oslo,Persian,1.0047150060744406e-05,1.1655893226489682e-05,1.6087431657452756e-06,81.86592117880969,2022-02-28
Oslo,Portuguese,1.1780362839189725e-05,1.647522405983724e-05,4.694861220647515e-06,38.67947012406865,2022-02-28
Oslo,Arabic,7.315161535381931e-06,9.93812017810433e-06,2.6229586427223995e-06,33.102323105606125,2022-03-14
Oslo,Turkish,1.3528916971287426e-05,1.682906204477935e-05,3.300145073491923e-06,30.631511901144304,2022-03-07
Oslo,Indonesian,4.6545937379084995e-06,8.869116975814932e-06,4.214523237906432e-06,85.88721061882663,2022-03-07
Oslo,Dutch; Flemish,1.6435274630797698e-05,2.156717672532483e-05,5.131902094527132e-06,39.329661321361975,2022-03-21
Paris,English,2.8250166399893165e-05,3.42735488952884e-05,6.023382495395237e-06,47.32399996770438,2022-03-21
Paris,Polish,8.816440590290474e-05,9.914370551464854e-05,1.0979299611743799e-05,-14.519002240262935,2022-03-21
Paris,Russian,4.6797193650670036e-05,5.2157230821923765e-05,5.3600371712537285e-06,17.397887446813986,2022-03-21
Paris,Ukrainian,6.468214805001081e-05,6.883245810023976e-05,4.150310050228946e-06,0.3966570196115127,2022-03-21
Paris,Lithuanian,0.00012917495798701217,0.0001707946848288228,4.1619726841810625e-05,39.45373584748213,2022-03-21
Paris,German,5.06250392456975e-05,6.156024574428725e-05,1.0935206498589749e-05,25.100992423376113,2022-03-21
Paris,Japanese,1.2632457938799528e-05,1.2623607695869233e-05,-8.850242930295182e-09,13.20745592906749,2022-02-28
Paris,Spanish; Castilian,5.448408499374343e-05,6.120345194418332e-05,6.719366950439891e-06,16.79470172465947,2022-03-21
Paris,French,0.00018926465258212568,0.00016811151295667454,-2.115313962545114e-05,29.817389751248946,2022-03-21
Paris,Italian,5.704720569793734e-05,6.50273059518886e-05,7.980100253951267e-06,24.24387821356193,2022-02-28
Paris,Chinese,2.2238032858301755e-05,2.8698722541171346e-05,6.460689682869591e-06,14.228470407425275,2022-03-07
Paris,Persian,4.853019031734868e-05,5.1119464919898976e-05,2.5892746025502986e-06,25.50992318998113,2022-03-21
Paris,Portuguese,7.297282240207863e-05,8.94170257021515e-05,1.644420330007287e-05,80.64230528992842,2022-03-21
Paris,Arabic,5.268454639301923e-05,6.158450931121579e-05,8.899962918196558e-06,24.805273739536602,2022-03-07
Paris,Turkish,6.838539963587409e-05,7.676754092144099e-05,8.382141285566893e-06,50.30262277726622,2022-03-21
Paris,Indonesian,2.718404873171702e-05,3.409105689014587e-05,6.907008158428851e-06,87.93977287563604,2022-02-28
Paris,Dutch; Flemish,7.786431149572917e-05,0.00010178209638262281,2.3917784886893646e-05,46.278600947772716,2022-03-14
Podgorica,English,2.315726898588812e-06,3.1944920229260685e-06,8.787651243372564e-07,35.901509412477004,2022-02-28
Podgorica,Polish,6.887643416240268e-06,1.548146719626989e-05,8.593823780029623e-06,123.68527638830199,2022-03-14
Podgorica,Russian,6.068160643271601e-06,1.0805341683392896e-05,4.737181040121294e-06,180.20361212502948,2022-03-07
Podgorica,Ukrainian,5.051552859096684e-06,6.102498095467257e-06,1.0509452363705733e-06,82.64437143689511,2022-02-28
Podgorica,Lithuanian,8.549585345110761e-06,1.9759133772570043e-05,1.1209548427459281e-05,199.5143703242762,2022-03-21
Podgorica,German,5.236452987963084e-06,8.40403876221147e-06,3.167585774248386e-06,77.3312305436101,2022-03-21
Podgorica,Japanese,7.275064197561927e-07,8.323097736326512e-07,1.0480335387645847e-07,81.37830226521503,2022-02-28
Podgorica,Spanish; Castilian,2.2648406964695067e-06,3.5160694701569066e-06,1.2512287736874e-06,63.176828802346584,2022-03-21
Podgorica,French,2.6160966502271113e-06,3.468867656116581e-06,8.527710058894696e-07,73.47902597588423,2022-02-28
Podgorica,Italian,5.044274647941387e-06,7.351038216929239e-06,2.3067635689878527e-06,104.02872352673884,2022-02-28
Podgorica,Chinese,9.91016340964351e-07,1.9367043408954566e-06,9.456879999311057e-07,165.73812032218078,2022-03-07
Podgorica,Persian,1.2392521157740308e-06,1.8551288583321607e-06,6.158767425581299e-07,157.6952907114127,2022-02-28
Podgorica,Portuguese,2.026720407212843e-06,2.8520864789228005e-06,8.253660717099576e-07,163.411747824231,2022-02-28
Podgorica,Arabic,1.9998603116438922e-06,2.852745280212244e-06,8.528849685683519e-07,61.505194434709544,2022-02-28
Podgorica,Turkish,8.106874677413945e-06,1.2233174420369045e-05,4.126299742955101e-06,36.946729237035925,2022-03-14
Podgorica,Indonesian,9.65483982120754e-07,1.2458994161168323e-06,2.804154339960784e-07,252.28496255846727,2022-02-28
Podgorica,Dutch; Flemish,5.334553682385371e-06,8.740153861078464e-06,3.405600178693093e-06,71.45212020165792,2022-03-14
Prague,English,1.2072272275831183e-05,1.797684587767798e-05,5.904573601846796e-06,115.5218319002536,2022-02-28
Prague,Polish,3.705704105752739e-05,6.307636293118721e-05,2.6019321873659822e-05,32.0859517565651,2022-03-21
Prague,Russian,2.0784231988187388e-05,2.416480885330174e-05,3.3805768651143534e-06,12.011153308900058,2022-03-14
Prague,Ukrainian,3.137148069635034e-05,5.15368413050503e-05,2.016536060869996e-05,180.39147905045917,2022-03-07
Prague,Lithuanian,3.8029126600817535e-05,8.474881234335293e-05,4.671968574253539e-05,142.52977395278737,2022-03-14
Prague,German,2.1494480976332873e-05,3.682390964895125e-05,1.532942867261838e-05,73.52630543961236,2022-03-14
Prague,Japanese,5.717042057098496e-06,6.676035158215898e-06,9.58993101117402e-07,99.57107486538676,2022-02-28
Prague,Spanish; Castilian,1.6707919571117167e-05,2.880073053901897e-05,1.2092810967901802e-05,91.15389813457855,2022-02-28
Prague,French,2.0813614165586263e-05,2.4775160921537454e-05,3.961546755951191e-06,171.0016773080353,2022-02-28
Prague,Italian,1.7961081724785735e-05,3.479029158052834e-05,1.6829209855742607e-05,161.08069448684233,2022-02-28
Prague,Chinese,1.2332456708676508e-05,1.90992932326815e-05,6.766836524004991e-06,76.14329370567326,2022-02-28
Prague,Persian,1.7092765528110664e-05,2.101485345089207e-05,3.922087922781405e-06,104.4816783334603,2022-02-28
Prague,Portuguese,1.7487872805254046e-05,2.714274524184666e-05,9.654872436592614e-06,102.48721850666085,2022-02-28
Prague,Arabic,1.5981425461883123e-05,2.8328293538377928e-05,1.2346868076494805e-05,129.9603457293194,2022-03-21
Prague,Turkish,2.6563038618432213e-05,3.9308878742115786e-05,1.2745840123683573e-05,148.05849992997966,2022-03-21
Prague,Indonesian,8.905848083688573e-06,1.3532451962324728e-05,4.626603878636155e-06,125.00503119931498,2022-02-28
Prague,Dutch; Flemish,2.9870088597375472e-05,5.0428121436990006e-05,2.0558032839614534e-05,136.95115832064374,2022-03-14
Pristina,English,3.36953476465733e-06,3.994798122038246e-06,6.252633573809159e-07,82.99131288355888,2022-02-28
Pristina,Polish,8.741638319549925e-06,1.3679940097408437e-05,4.938301777858512e-06,61.52827985534943,2022-02-28
Pristina,Russian,5.776997346792807e-06,9.586762480265503e-06,3.809765133472696e-06,260.18610800540955,2022-03-07
Pristina,Ukrainian,3.77629262879416e-06,6.037272528304468e-06,2.2609798995103078e-06,190.7619001307022,2022-03-07
Pristina,Lithuanian,8.02530316354364e-06,1.4258439211088382e-05,6.233136047544742e-06,234.1894266542981,2022-02-28
Pristina,German,8.202840796621732e-06,1.1746669335784703e-05,3.543828539162971e-06,40.94099417329979,2022-03-07
Pristina,Japanese,5.779126269879123e-07,7.225606936927583e-07,1.4464806670484601e-07,169.3337770386788,2022-03-14
Pristina,Spanish; Castilian,3.952642734440038e-06,4.926137039432014e-06,9.734943049919761e-07,154.99966754414027,2022-02-28
Pristina,French,3.964614534780464e-06,4.5705145968139145e-06,6.059000620334502e-07,96.68427664793862,2022-02-28
Pristina,Italian,8.527761960863157e-06,1.1242138502534255e-05,2.7143765416710984e-06,154.12306407092422,2022-02-28
Pristina,Chinese,1.2403246990050269e-06,1.8429802358801189e-06,6.02655536875092e-07,129.67989034610827,2022-03-07
Pristina,Persian,2.005909668711077e-06,2.918177710800585e-06,9.122680420895081e-07,203.5077868378861,2022-02-28
Pristina,Portuguese,3.0236640068452144e-06,4.162640458400452e-06,1.138976451555238e-06,193.35337877243867,2022-02-28
Pristina,Arabic,3.865385389639267e-06,4.719425230895668e-06,8.540398412564009e-07,217.1663900784689,2022-02-28
Pristina,Turkish,1.5573359122342325e-05,2.5907576723303094e-05,1.0334217600960769e-05,111.40435035525975,2022-03-21
Pristina,Indonesian,2.2323645517020263e-06,3.2475278567101644e-06,1.015163305008138e-06,195.77148280770862,2022-02-28
Pristina,Dutch; Flemish,5.049012748350011e-06,7.401036057271854e-06,2.352023308921843e-06,18.10471583216642,2022-02-28
Reykjavík,English,8.292100285013483e-06,9.874377789191292e-06,1.582277504177809e-06,21.968507826016292,2022-03-07
Reykjavík,Polish,2.0795435809173166e-05,2.6370040840700867e-05,5.574605031527701e-06,-15.0656693064807,2022-03-07
Reykjavík,Russian,1.0225621643788006e-05,1.0800742369531389e-05,5.751207257433827e-07,-26.369091862058546,2022-03-21
Reykjavík,Ukrainian,8.040568947237189e-06,1.029798966291025e-05,2.2574207156730613e-06,-11.349832683094807,2022-03-07
Reykjavík,Lithuanian,2.439490471756799e-05,3.715048689111185e-05,1.2755582173543859e-05,1.741515150262285,2022-03-14
Reykjavík,German,1.1477697044478464e-05,1.3936877803863836e-05,2.4591807593853715e-06,24.311709889572008,2022-03-07
Reykjavík,Japanese,3.715660378631859e-06,3.5944667987018592e-06,-1.2119357992999972e-07,9.705455545662334,2022-03-07
Reykjavík,Spanish; Castilian,8.709124144149632e-06,1.0503564833822178e-05,1.7944406896725457e-06,35.86836252261738,2022-03-07
Reykjavík,French,8.934990865295075e-06,9.003885501725786e-06,6.889463643071108e-08,23.140835808906246,2022-03-07
Reykjavík,Italian,1.3195876915808778e-05,1.5670496242074313e-05,2.4746193262655347e-06,52.311909398022124,2022-02-28
Reykjavík,Chinese,6.458559016245388e-06,8.1410308625308e-06,1.6824718462854121e-06,24.895865372151537,2022-03-07
Reykjavík,Persian,4.212968786157696e-06,5.086479794880706e-06,8.735110087230107e-07,65.41877343870325,2022-02-28
Reykjavík,Portuguese,8.644495387087988e-06,9.507627397534288e-06,8.631320104462992e-07,26.56515954403598,2022-03-07
Reykjavík,Arabic,3.436694497877884e-06,4.934860255383205e-06,1.4981657575053209e-06,104.7248943538572,2022-02-28
Reykjavík,Turkish,7.479407525744793e-06,7.36972842956393e-06,-1.096790961808631e-07,10.55551112475792,2022-03-07
Reykjavík,Indonesian,2.8641658399195808e-06,3.749177683771527e-06,8.85011843851946e-07,126.16720283273328,2022-03-07
Reykjavík,Dutch; Flemish,1.657402213269417e-05,1.879819233471747e-05,2.2241702020233e-06,40.62264171004885,2022-03-07
Riga,English,4.764703174757564e-06,6.41867265883481e-06,1.6539694840772456e-06,137.774347495255,2022-03-14
Riga,Polish,1.945298403804692e-05,3.71147453028771e-05,1.7661761264830178e-05,170.6033792601515,2022-03-21
Riga,Russian,2.407867019130391e-05,2.76976515306089e-05,3.6189813393049884e-06,20.733909553892893,2022-03-14
Riga,Ukrainian,1.4352592015715465e-05,1.8844352940691082e-05,4.491760924975617e-06,160.1642815704365,2022-03-07
Riga,Lithuanian,0.0001059454707720471,0.0002038009913429018,9.785552057085471e-05,78.41270727561371,2022-03-14
Riga,German,1.3893144704575475e-05,2.0593259384199582e-05,6.7001146796241074e-06,124.85618696424048,2022-03-07
Riga,Japanese,1.6740610948408465e-06,1.935083237744244e-06,2.610221429033977e-07,249.80522632915842,2022-02-28
Riga,Spanish; Castilian,4.854748477358333e-06,7.1321166824884196e-06,2.2773682051300866e-06,155.49922820275893,2022-03-07
Riga,French,6.232376971609151e-06,6.818380729580936e-06,5.860037579717856e-07,125.96152264554883,2022-03-07
Riga,Italian,8.293793596359304e-06,1.0806240842225925e-05,2.5124472458666206e-06,213.18847676925265,2022-02-28
Riga,Chinese,3.1525284469367015e-06,4.094240500287627e-06,9.417120533509251e-07,142.16180438698643,2022-03-07
Riga,Persian,2.4200001647775393e-06,2.9468957796291233e-06,5.26895614851584e-07,267.3065270421826,2022-02-28
Riga,Portuguese,4.901701456767895e-06,6.567771107691175e-06,1.6660696509232801e-06,148.96317999903715,2022-02-28
Riga,Arabic,2.8378508977496623e-06,3.644091813701098e-06,8.062409159514356e-07,192.52690032207735,2022-03-07
Riga,Turkish,6.069362078189815e-06,8.495927143231477e-06,2.4265650650416626e-06,115.22049084623669,2022-02-28
Riga,Indonesian,1.7899365078659686e-06,2.8900688054600294e-06,1.1001322975940609e-06,206.70606489938757,2022-02-28
Riga,Dutch; Flemish,1.2489870999920687e-05,2.00647792795909e-05,7.5749082796702124e-06,135.62422811741675,2022-02-28
Rome,English,1.9560061982911577e-05,2.4849521483887606e-05,5.289459500976029e-06,39.640995153736824,2022-03-21
Rome,Polish,7.11935157372219e-05,8.146494021868963e-05,1.0271424481467727e-05,17.26911660546293,2022-03-14
Rome,Russian,3.989810690498458e-05,3.99934206495237e-05,9.531374453911577e-08,-22.894625073639,2022-03-21
Rome,Ukrainian,4.951987567598271e-05,4.977521779948915e-05,2.553421235064354e-07,-29.591747793476976,2022-03-21
Rome,Lithuanian,0.00017178078738620792,0.0002015354217941012,2.975463440789327e-05,46.75531335536576,2022-03-14
Rome,German,4.2543101891087706e-05,4.7105514903137316e-05,4.562413012049611e-06,21.559749994687483,2022-03-21
Rome,Japanese,1.0109374910553346e-05,1.1242177691014809e-05,1.1328027804614626e-06,36.8187448306484,2022-03-21
Rome,Spanish; Castilian,4.770835215518858e-05,5.8748940665773154e-05,1.1040588510584574e-05,21.3560737629342,2022-03-21
Rome,French,3.688046652649653e-05,3.702631550324434e-05,1.4584897674780912e-07,22.436359969177012,2022-03-21
Rome,Italian,0.00017904089098902387,0.00019600490312853848,1.696401213951461e-05,7.727793334333999,2022-02-28
Rome,Chinese,2.3642620363621288e-05,2.7239108967733614e-05,3.5964886041123267e-06,13.872905531966783,2022-03-14
Rome,Persian,2.1721277635957553e-05,3.0050990402564524e-05,8.329712766606971e-06,33.95113073580001,2022-03-14
Rome,Portuguese,5.714288467816484e-05,7.871689571537261e-05,2.157401103720777e-05,29.318963989467694,2022-03-21
Rome,Arabic,3.545162108180848e-05,4.556027390919787e-05,1.0108652827389395e-05,19.52061273300334,2022-03-07
Rome,Turkish,5.0120891187889504e-05,6.700886505347283e-05,1.6887973865583326e-05,49.43525773162691,2022-03-21
Rome,Indonesian,2.534167701750183e-05,3.419856023574916e-05,8.856883218247333e-06,30.50358457450466,2022-02-28
Rome,Dutch; Flemish,4.608617779794514e-05,5.577250796035882e-05,9.68633016241368e-06,114.44149286228952,2022-03-21
Sarajevo,English,6.634427652200138e-06,7.362827986074301e-06,7.284003338741625e-07,225.37928312498877,2022-02-28
Sarajevo,Polish,1.79137405406321e-05,2.792534866921198e-05,1.0011608128579879e-05,256.54335581133887,2022-03-14
Sarajevo,Russian,9.585548131890617e-06,1.3146068736715705e-05,3.560520604825088e-06,156.72852955616256,2022-03-07
Sarajevo,Ukrainian,9.10109577193094e-06,1.2268128621931594e-05,3.1670328500006538e-06,424.30413381784274,2022-03-14
Sarajevo,Lithuanian,1.5523062527758254e-05,2.7636221745109817e-05,1.2113159217351564e-05,339.6738592126555,2022-03-14
