month,total.total,timeRange.start,timeRange.end
2016-05-20T00:00:00.000Z,30505465,2016-05-20T00:00:00.000Z,2016-05-21T00:00:00.000Z
2016-05-21T00:00:00.000Z,25915054,2016-05-21T00:00:00.000Z,2016-05-22T00:00:00.000Z
2016-05-22T00:00:00.000Z,31449616,2016-05-22T00:00:00.000Z,2016-05-23T00:00:00.000Z
2016-05-23T00:00:00.000Z,36851358,2016-05-23T00:00:00.000Z,2016-05-24T00:00:00.000Z
2016-05-24T00:00:00.000Z,36197754,2016-05-24T00:00:00.000Z,2016-05-25T00:00:00.000Z
2016-05-25T00:00:00.000Z,32972700,2016-05-25T00:00:00.000Z,2016-05-26T00:00:00.000Z
2016-05-26T00:00:00.000Z,31297374,2016-05-26T00:00:00.000Z,2016-05-27T00:00:00.000Z
2016-05-27T00:00:00.000Z,30029116,2016-05-27T00:00:00.000Z,2016-05-28T00:00:00.000Z
2016-05-28T00:00:00.000Z,27742771,2016-05-28T00:00:00.000Z,2016-05-29T00:00:00.000Z
2016-05-29T00:00:00.000Z,34713202,2016-05-29T00:00:00.000Z,2016-05-30T00:00:00.000Z
2016-05-30T00:00:00.000Z,36412192,2016-05-30T00:00:00.000Z,2016-05-31T00:00:00.000Z
2016-05-31T00:00:00.000Z,34764286,2016-05-31T00:00:00.000Z,2016-06-01T00:00:00.000Z
2016-06-01T00:00:00.000Z,34983668,2016-06-01T00:00:00.000Z,2016-06-02T00:00:00.000Z
2016-06-02T00:00:00.000Z,34034841,2016-06-02T00:00:00.000Z,2016-06-03T00:00:00.000Z
2016-06-03T00:00:00.000Z,31475057,2016-06-03T00:00:00.000Z,2016-06-04T00:00:00.000Z
2016-06-04T00:00:00.000Z,28640859,2016-06-04T00:00:00.000Z,2016-06-05T00:00:00.000Z
2016-06-05T00:00:00.000Z,33924936,2016-06-05T00:00:00.000Z,2016-06-06T00:00:00.000Z
2016-06-06T00:00:00.000Z,35750510,2016-06-06T00:00:00.000Z,2016-06-07T00:00:00.000Z
2016-06-07T00:00:00.000Z,34388087,2016-06-07T00:00:00.000Z,2016-06-08T00:00:00.000Z
2016-06-08T00:00:00.000Z,34368504,2016-06-08T00:00:00.000Z,2016-06-09T00:00:00.000Z
2016-06-09T00:00:00.000Z,33490937,2016-06-09T00:00:00.000Z,2016-06-10T00:00:00.000Z
2016-06-10T00:00:00.000Z,30434743,2016-06-10T00:00:00.000Z,2016-06-11T00:00:00.000Z
2016-06-11T00:00:00.000Z,29011014,2016-06-11T00:00:00.000Z,2016-06-12T00:00:00.000Z
2016-06-12T00:00:00.000Z,35584187,2016-06-12T00:00:00.000Z,2016-06-13T00:00:00.000Z
2016-06-13T00:00:00.000Z,36950889,2016-06-13T00:00:00.000Z,2016-06-14T00:00:00.000Z
2016-06-14T00:00:00.000Z,36913971,2016-06-14T00:00:00.000Z,2016-06-15T00:00:00.000Z
2016-06-15T00:00:00.000Z,35069264,2016-06-15T00:00:00.000Z,2016-06-16T00:00:00.000Z
2016-06-16T00:00:00.000Z,33723796,2016-06-16T00:00:00.000Z,2016-06-17T00:00:00.000Z
2016-06-17T00:00:00.000Z,32416909,2016-06-17T00:00:00.000Z,2016-06-18T00:00:00.000Z
2016-06-18T00:00:00.000Z,28517066,2016-06-18T00:00:00.000Z,2016-06-19T00:00:00.000Z
2016-06-19T00:00:00.000Z,34831529,2016-06-19T00:00:00.000Z,2016-06-20T00:00:00.000Z
2016-06-20T00:00:00.000Z,35108424,2016-06-20T00:00:00.000Z,2016-06-21T00:00:00.000Z
2016-06-21T00:00:00.000Z,34467107,2016-06-21T00:00:00.000Z,2016-06-22T00:00:00.000Z
2016-06-22T00:00:00.000Z,33104872,2016-06-22T00:00:00.000Z,2016-06-23T00:00:00.000Z
2016-06-23T00:00:00.000Z,30951732,2016-06-23T00:00:00.000Z,2016-06-24T00:00:00.000Z
2016-06-24T00:00:00.000Z,29049071,2016-06-24T00:00:00.000Z,2016-06-25T00:00:00.000Z
2016-06-25T00:00:00.000Z,28773358,2016-06-25T00:00:00.000Z,2016-06-26T00:00:00.000Z
2016-06-26T00:00:00.000Z,33684669,2016-06-26T00:00:00.000Z,2016-06-27T00:00:00.000Z
2016-06-27T00:00:00.000Z,37785523,2016-06-27T00:00:00.000Z,2016-06-28T00:00:00.000Z
2016-06-28T00:00:00.000Z,34810857,2016-06-28T00:00:00.000Z,2016-06-29T00:00:00.000Z
2016-06-29T00:00:00.000Z,32413575,2016-06-29T00:00:00.000Z,2016-06-30T00:00:00.000Z
2016-06-30T00:00:00.000Z,31781335,2016-06-30T00:00:00.000Z,2016-07-01T00:00:00.000Z
2016-07-01T00:00:00.000Z,29526356,2016-07-01T00:00:00.000Z,2016-07-02T00:00:00.000Z
2016-07-02T00:00:00.000Z,27539932,2016-07-02T00:00:00.000Z,2016-07-03T00:00:00.000Z
2016-07-03T00:00:00.000Z,32574123,2016-07-03T00:00:00.000Z,2016-07-04T00:00:00.000Z
2016-07-04T00:00:00.000Z,32498505,2016-07-04T00:00:00.000Z,2016-07-05T00:00:00.000Z
2016-07-05T00:00:00.000Z,33429876,2016-07-05T00:00:00.000Z,2016-07-06T00:00:00.000Z
2016-07-06T00:00:00.000Z,33070686,2016-07-06T00:00:00.000Z,2016-07-07T00:00:00.000Z
2016-07-07T00:00:00.000Z,30168411,2016-07-07T00:00:00.000Z,2016-07-08T00:00:00.000Z
2016-07-08T00:00:00.000Z,28970930,2016-07-08T00:00:00.000Z,2016-07-09T00:00:00.000Z
2016-07-09T00:00:00.000Z,26233559,2016-07-09T00:00:00.000Z,2016-07-10T00:00:00.000Z
2016-07-10T00:00:00.000Z,30656305,2016-07-10T00:00:00.000Z,2016-07-11T00:00:00.000Z
2016-07-11T00:00:00.000Z,34291276,2016-07-11T00:00:00.000Z,2016-07-12T00:00:00.000Z
2016-07-12T00:00:00.000Z,34241249,2016-07-12T00:00:00.000Z,2016-07-13T00:00:00.000Z
2016-07-13T00:00:00.000Z,34144630,2016-07-13T00:00:00.000Z,2016-07-14T00:00:00.000Z
2016-07-14T00:00:00.000Z,32545533,2016-07-14T00:00:00.000Z,2016-07-15T00:00:00.000Z
