month,total.total,timeRange.start,timeRange.end
2016-08-25T00:00:00.000Z,35988072,2016-08-25T00:00:00.000Z,2016-08-26T00:00:00.000Z
2016-08-26T00:00:00.000Z,36407611,2016-08-26T00:00:00.000Z,2016-08-27T00:00:00.000Z
2016-08-27T00:00:00.000Z,36443198,2016-08-27T00:00:00.000Z,2016-08-28T00:00:00.000Z
2016-08-28T00:00:00.000Z,40430287,2016-08-28T00:00:00.000Z,2016-08-29T00:00:00.000Z
2016-08-29T00:00:00.000Z,37788380,2016-08-29T00:00:00.000Z,2016-08-30T00:00:00.000Z
2016-08-30T00:00:00.000Z,38085439,2016-08-30T00:00:00.000Z,2016-08-31T00:00:00.000Z
2016-08-31T00:00:00.000Z,34798035,2016-08-31T00:00:00.000Z,2016-09-01T00:00:00.000Z
2016-09-01T00:00:00.000Z,35088297,2016-09-01T00:00:00.000Z,2016-09-02T00:00:00.000Z
2016-09-02T00:00:00.000Z,34930591,2016-09-02T00:00:00.000Z,2016-09-03T00:00:00.000Z
2016-09-03T00:00:00.000Z,35992605,2016-09-03T00:00:00.000Z,2016-09-04T00:00:00.000Z
2016-09-04T00:00:00.000Z,38263547,2016-09-04T00:00:00.000Z,2016-09-05T00:00:00.000Z
2016-09-05T00:00:00.000Z,36807081,2016-09-05T00:00:00.000Z,2016-09-06T00:00:00.000Z
2016-09-06T00:00:00.000Z,36005660,2016-09-06T00:00:00.000Z,2016-09-07T00:00:00.000Z
2016-09-07T00:00:00.000Z,34718876,2016-09-07T00:00:00.000Z,2016-09-08T00:00:00.000Z
2016-09-08T00:00:00.000Z,34053368,2016-09-08T00:00:00.000Z,2016-09-09T00:00:00.000Z
